#Wavelength	n	k		
0.6568	1.4631	0.0016		
0.6576	1.46308	0.0016		
0.6584	1.46306	0.0016		
0.6592	1.46304	0.00159		
0.66	1.46303	0.00159		
0.6608	1.46301	0.00159		
0.6616	1.46299	0.00159		
0.6624	1.46298	0.00159		
0.6632	1.46296	0.00158		
0.664	1.46294	0.00158		
0.6647	1.46293	0.00158		
0.6655	1.46291	0.00158		
0.6663	1.4629	0.00158		
0.6671	1.46288	0.00157		
0.6679	1.46286	0.00157		
0.6687	1.46285	0.00157		
0.6695	1.46283	0.00157		
0.6703	1.46281	0.00157		
0.6711	1.4628	0.00157		
0.6719	1.46278	0.00156		
0.6727	1.46277	0.00156		
0.6735	1.46275	0.00156		
0.6743	1.46273	0.00156		
0.6751	1.46272	0.00156		
0.6759	1.4627	0.00155		
0.6767	1.46269	0.00155		
0.6775	1.46267	0.00155		
0.6783	1.46266	0.00155		
0.6791	1.46264	0.00155		
0.6799	1.46263	0.00154		
0.6806	1.46261	0.00154		
0.6814	1.46259	0.00154		
0.6822	1.46258	0.00154		
0.683	1.46256	0.00154		
0.6838	1.46255	0.00154		
0.6846	1.46253	0.00153		
0.6854	1.46252	0.00153		
0.6862	1.4625	0.00153		
0.687	1.46249	0.00153		
0.6878	1.46247	0.00153		
0.6886	1.46246	0.00152		
0.6894	1.46244	0.00152		
0.6902	1.46243	0.00152		
0.691	1.46241	0.00152		
0.6918	1.4624	0.00152		
0.6926	1.46238	0.00152		
0.6934	1.46237	0.00151		
0.6942	1.46236	0.00151		
0.695	1.46234	0.00151		
0.6958	1.46233	0.00151		
0.6965	1.46231	0.00151		
0.6973	1.4623	0.0015		
0.6981	1.46228	0.0015		
0.6989	1.46227	0.0015		
0.6997	1.46225	0.0015		
0.7005	1.46224	0.0015		
0.7013	1.46223	0.0015		
0.7021	1.46221	0.00149		
0.7029	1.4622	0.00149		
0.7037	1.46218	0.00149		
0.7045	1.46217	0.00149		
0.7053	1.46216	0.00149		
0.7061	1.46214	0.00149		
0.7069	1.46213	0.00148		
0.7077	1.46211	0.00148		
0.7085	1.4621	0.00148		
0.7093	1.46209	0.00148		
0.7101	1.46207	0.00148		
0.7109	1.46206	0.00147		
0.7117	1.46205	0.00147		
0.7124	1.46203	0.00147		
0.7132	1.46202	0.00147		
0.714	1.46201	0.00147		
0.7148	1.46199	0.00147		
0.7156	1.46198	0.00146		
0.7164	1.46197	0.00146		
0.7172	1.46195	0.00146		
0.718	1.46194	0.00146		
0.7188	1.46193	0.00146		
0.7196	1.46191	0.00146		
0.7204	1.4619	0.00145		
0.7212	1.46189	0.00145		
0.722	1.46187	0.00145		
0.7228	1.46186	0.00145		
0.7236	1.46185	0.00145		
0.7244	1.46183	0.00145		
0.7252	1.46182	0.00144		
0.726	1.46181	0.00144		
0.7268	1.4618	0.00144		
0.7276	1.46178	0.00144		
0.7283	1.46177	0.00144		
0.7291	1.46176	0.00144		
0.7299	1.46175	0.00144		
0.7307	1.46173	0.00143		
0.7315	1.46172	0.00143		
0.7323	1.46171	0.00143		
0.7331	1.4617	0.00143		
0.7339	1.46168	0.00143		
0.7347	1.46167	0.00143		
0.7355	1.46166	0.00142		
0.7363	1.46165	0.00142		
0.7371	1.46163	0.00142		
0.7379	1.46162	0.00142		
0.7387	1.46161	0.00142		
0.7395	1.4616	0.00142		
0.7403	1.46159	0.00141		
0.7411	1.46157	0.00141		
0.7419	1.46156	0.00141		
0.7427	1.46155	0.00141		
0.7435	1.46154	0.00141		
0.7443	1.46153	0.00141		
0.745	1.46151	0.00141		
0.7458	1.4615	0.0014		
0.7466	1.46149	0.0014		
0.7474	1.46148	0.0014		
0.7482	1.46147	0.0014		
0.749	1.46146	0.0014		
0.7498	1.46144	0.0014		
0.7506	1.46143	0.00139		
0.7514	1.46142	0.00139		
0.7522	1.46141	0.00139		
0.753	1.4614	0.00139		
0.7538	1.46139	0.00139		
0.7546	1.46138	0.00139		
0.7554	1.46136	0.00139		
0.7562	1.46135	0.00138		
0.757	1.46134	0.00138		
0.7578	1.46133	0.00138		
0.7586	1.46132	0.00138		
0.7594	1.46131	0.00138		
0.7602	1.4613	0.00138		
0.7609	1.46129	0.00137		
0.7617	1.46128	0.00137		
0.7625	1.46126	0.00137		
0.7633	1.46125	0.00137		
0.7641	1.46124	0.00137		
0.7649	1.46123	0.00137		
0.7657	1.46122	0.00137		
0.7665	1.46121	0.00136		
0.7673	1.4612	0.00136		
0.7681	1.46119	0.00136		
0.7689	1.46118	0.00136		
0.7697	1.46117	0.00136		
0.7705	1.46116	0.00136		
0.7713	1.46115	0.00136		
0.7721	1.46114	0.00135		
0.7729	1.46113	0.00135		
0.7737	1.46111	0.00135		
0.7745	1.4611	0.00135		
0.7753	1.46109	0.00135		
0.7761	1.46108	0.00135		
0.7768	1.46107	0.00135		
0.7776	1.46106	0.00134		
0.7784	1.46105	0.00134		
0.7792	1.46104	0.00134		
0.78	1.46103	0.00134		
0.7808	1.46102	0.00134		
0.7816	1.46101	0.00134		
0.7824	1.461	0.00134		
0.7832	1.46099	0.00133		
0.784	1.46098	0.00133		
0.7848	1.46097	0.00133		
0.7856	1.46096	0.00133		
0.7864	1.46095	0.00133		
0.7872	1.46094	0.00133		
0.788	1.46093	0.00133		
0.7888	1.46092	0.00133		
0.7896	1.46091	0.00132		
0.7904	1.4609	0.00132		
0.7912	1.46089	0.00132		
0.792	1.46088	0.00132		
0.7927	1.46087	0.00132		
0.7935	1.46086	0.00132		
0.7943	1.46086	0.00132		
0.7951	1.46085	0.00131		
0.7959	1.46084	0.00131		
0.7967	1.46083	0.00131		
0.7975	1.46082	0.00131		
0.7983	1.46081	0.00131		
0.7991	1.4608	0.00131		
0.7999	1.46079	0.00131		
0.8007	1.46078	0.00131		
0.8015	1.46077	0.0013		
0.8023	1.46076	0.0013		
0.8031	1.46075	0.0013		
0.8039	1.46074	0.0013		
0.8047	1.46073	0.0013		
0.8055	1.46072	0.0013		
0.8063	1.46072	0.0013		
0.8071	1.46071	0.00129		
0.8079	1.4607	0.00129		
0.8086	1.46069	0.00129		
0.8094	1.46068	0.00129		
0.8102	1.46067	0.00129		
0.811	1.46066	0.00129		
0.8118	1.46065	0.00129		
0.8126	1.46064	0.00129		
0.8134	1.46063	0.00128		
0.8142	1.46063	0.00128		
0.815	1.46062	0.00128		
0.8158	1.46061	0.00128		
0.8166	1.4606	0.00128		
0.8174	1.46059	0.00128		
0.8182	1.46058	0.00128		
0.819	1.46057	0.00128		
0.8198	1.46056	0.00127		
0.8206	1.46056	0.00127		
0.8214	1.46055	0.00127		
0.8222	1.46054	0.00127		
0.823	1.46053	0.00127		
0.8238	1.46052	0.00127		
0.8245	1.46051	0.00127		
0.8253	1.46051	0.00127		
0.8261	1.4605	0.00126		
0.8269	1.46049	0.00126		
0.8277	1.46048	0.00126		
0.8285	1.46047	0.00126		
0.8293	1.46046	0.00126		
0.8301	1.46046	0.00126		
0.8309	1.46045	0.00126		
0.8317	1.46044	0.00126		
0.8325	1.46043	0.00125		
0.8333	1.46042	0.00125		
0.8341	1.46041	0.00125		
0.8349	1.46041	0.00125		
0.8357	1.4604	0.00125		
0.8365	1.46039	0.00125		
0.8373	1.46038	0.00125		
0.8381	1.46037	0.00125		
0.8389	1.46037	0.00124		
0.8397	1.46036	0.00124		
0.8404	1.46035	0.00124		
0.8412	1.46034	0.00124		
0.842	1.46033	0.00124		
0.8428	1.46033	0.00124		
0.8436	1.46032	0.00124		
